,Uni_Grams,Probabilities
10165,maarka,1.3451309014928042e-06
10166,fod,1.060279651764916e-06
10167,cases,1.6932824289380004e-06
10168,moong,3.1491888164360944e-06
10169,anda,2.823192386191956e-05
10170,bachaya,1.2485979779739088e-05
10171,baath,7.722633881511628e-06
10172,aashiyina,9.938143601617424e-06
10173,scheme,4.019567635049086e-06
10174,gawah,1.8515331232312715e-05
10175,ilgit,1.0128044434769348e-06
10176,altistan,1.1552300683408789e-06
10177,rehman,2.057259025812524e-07
10178,intiqami,1.060279651764916e-06
10179,ehatasab,1.5666818735033836e-06
10180,sochye,4.256943676488992e-06
10181,kari,7.770109089799609e-06
10182,utarna,1.2122003182864564e-05
10183,rupiye,7.754284020370283e-07
10184,narazi,7.073806034909217e-06
10185,maheena,2.012948831410408e-05
10186,masalha,4.700045620510151e-06
10187,attul,2.247159858964449e-06
10188,ost,3.911957162929661e-05
10189,peeron,3.668251093718023e-05
10190,ashray,1.6299821512206921e-06
10191,nikaltay,6.250902424584207e-06
10192,ungelian,0.00010950948045094358
10193,thand,3.972092426761104e-06
10194,jism,0.00036081158298865805
10195,aaza,9.162715199580396e-06
10196,pehphron,3.1491888164360944e-06
10197,thandhi,1.0191344712486657e-05
10198,waqfiyat,1.4084311792101125e-06
10199,ravani,3.831249308840093e-05
10200,health,2.8326874278495523e-06
10201,ates,1.8990083315192528e-06
10202,san,2.2629849283937764e-06
10203,aton,1.0761047211942433e-06
10204,bajai,1.31348076263415e-06
10205,solar,3.0067631915721504e-07
10206,dhoop,5.7539952445033364e-05
10207,adir,2.9118127749961876e-06
10208,taqarrur,6.820604924039983e-06
10209,meeting,5.583084494666603e-05
10210,madoo,6.694004368605366e-06
10211,dawn,1.7265150747395874e-05
10212,anjaan,2.3943330046571915e-05
10213,knees,1.3926061097807855e-06
10214,wraps,4.905771523091403e-06
10215,ll,1.3910236028378527e-05
10216,ideal,1.4242562486394397e-06
10217,albm,2.199684650676468e-06
10218,chicago,7.643508534364993e-06
10219,bulandi,3.649261010402831e-05
10220,kili,1.8578631510030024e-05
10221,reserch,1.31348076263415e-06
10222,agal,5.839450619421702e-06
10223,barang,2.6902618029856083e-07
10224,ax,2.057259025812524e-06
10225,www,6.140126938578917e-06
10226,orth,1.7882328455139632e-06
10227,fal,3.956267357331777e-07
10228,ahah,5.269748119965927e-06
10229,ou,4.63516283584991e-05
10230,tarif,2.4528857615457016e-06
10231,tariff,2.532011108692337e-07
10232,reee,1.0919297906235703e-06
10233,hup,3.1650138858654217e-06
10234,bbe,1.2976556932048227e-06
10235,sunlo,3.6397659687452345e-07
10236,according,9.020289574716451e-07
10237,tweet,7.358657284637104e-05
10238,um,0.0004577876084515746
10239,krunga,1.4242562486394397e-06
10240,uch,8.418936936402021e-05
10241,ekho,7.342832215207778e-06
10242,oycott,2.357935344969739e-06
10243,aters,8.545537491836638e-07
10244,lover,3.4973403438812906e-06
10245,hushi,1.061862158707849e-05
10246,ere,5.168467675618233e-05
10247,ig,5.079847286814001e-06
10248,ol,1.6647973039652116e-05
10249,rahu,1.8673581926605987e-06
10250,oga,3.908792149043796e-06
10251,hodi,1.5666818735033836e-06
10252,guys,8.229036103250096e-06
10253,meen,4.726948238540007e-05
10254,bula,3.2599643024413842e-06
10255,mko,5.855275688851029e-07
10256,ale,5.222272911677945e-06
10257,chhod,5.681199925128432e-06
10258,sim,5.1447300714742425e-05
10259,jitega,4.272768745918319e-07
10260,ittu,4.272768745918319e-07
10261,milkar,1.471731456927421e-06
10262,eee,7.121281243197199e-07
10263,huaa,2.4054105532577203e-06
10264,ehsan,4.747520828798132e-07
10265,utiya,3.6397659687452345e-07
10266,greedy,8.86203888042318e-07
10267,ss,1.6600497831364135e-05
10268,sunega,5.855275688851029e-07
10269,halo,0.00017295218379311596
10270,aine,2.003453789752812e-05
10271,tna,3.8486568852123525e-05
10272,sochty,6.171777077437572e-07
10273,shehnaaz,3.275789371870711e-06
10274,sid,2.357935344969739e-05
10275,longer,3.0067631915721504e-07
10276,yon,4.715870689939478e-06
10277,ujhe,6.155952008008245e-05
10278,omment,1.060279651764916e-06
10279,kuttey,4.114518051625048e-07
10280,maggie,1.4543238805551612e-05
10281,eam,4.715870689939478e-06
10282,bhagwa,8.703788186129909e-07
10283,pappi,1.2343554154875144e-06
10284,genius,5.697024994557758e-07
10285,there,7.754284020370283e-06
10286,erala,1.2976556932048227e-06
10287,eleb,1.4559063874980938e-06
10288,shout,6.330027771730843e-07
10289,hank,2.7978722751050325e-05
10290,beemar,2.6902618029856083e-07
10291,isny,3.1650138858654217e-07
10292,haiya,5.459648953117852e-06
10293,amara,1.1140848878246284e-05
10294,imagh,9.336790963302994e-07
10295,harab,6.804779854610656e-07
10296,ambit,7.121281243197199e-07
10297,bhokna,2.373760414399066e-07
10298,nikalo,3.0700634692894587e-06
10299,nka,4.605095203934188e-06
10300,nikalta,1.433751290297036e-05
10301,milke,1.8040579149432902e-06
10302,hamko,1.4242562486394397e-06
10303,jada,4.969071800808712e-06
10304,ahin,8.941164227569816e-06
10305,ell,1.0222994851345311e-05
10306,liberals,1.1394049989115516e-06
10307,sme,6.694004368605366e-06
10308,sabke,3.4498651355933094e-06
10309,nalle,1.31348076263415e-06
10310,saare,8.988639435857797e-06
10311,dalle,1.9781336786658883e-06
10312,pna,8.066037888128026e-05
10313,amj,3.1650138858654217e-07
10314,anta,5.03237207852602e-06
10315,adki,2.088909164671178e-06
10316,ghosit,2.215509720105795e-07
10317,andom,1.6141570817913649e-06
10318,jhat,8.86203888042318e-07
10319,tumko,1.148900040569148e-05
10320,ereko,1.962308609236561e-06
10321,minutes,3.244139233012057e-06
10322,sucha,2.215509720105795e-07
10323,secular,2.8326874278495523e-06
10324,certificate,2.484535900404356e-06
10325,offline,1.044454582335589e-06
10326,followers,1.2216953599440527e-05
10327,atwari,5.538774300264488e-07
10328,kiske,2.9909381221428233e-06
10329,aaf,5.63372471684045e-06
10330,gusse,3.924617218473122e-06
10331,udhar,6.330027771730843e-06
10332,ach,1.5002165819002097e-05
10333,hurts,8.703788186129909e-07
10334,daitay,1.1710551377702059e-06
10335,bikhari,2.057259025812524e-07
10336,vu,6.330027771730843e-07
10337,dusra,3.972092426761104e-06
10338,odi,4.9358391550071246e-05
10339,dekhate,2.848512497278879e-07
10340,pagla,8.86203888042318e-07
10341,dikhata,7.516907978930376e-06
10342,vahi,2.120559303529832e-06
10343,ff,3.370739788446674e-06
10344,iye,3.3232645801586923e-06
10345,zim,3.0067631915721504e-07
10346,footage,1.3862760820090546e-05
10347,aapa,3.924617218473122e-06
10348,thoda,1.7518351858265106e-05
10349,jabse,5.222272911677945e-07
10350,leap,2.373760414399066e-07
10351,orry,1.0761047211942434e-05
10352,ndtv,1.1077548600528976e-06
10353,khusi,4.779170967656786e-05
10354,eri,4.4468445096409174e-05
10355,paan,6.282552563442862e-06
10356,khata,2.9086477611103223e-05
10357,mmm,5.776150341704394e-06
10358,jitana,2.848512497278879e-07
10359,tuze,6.171777077437572e-07
10360,reat,8.482237214119329e-06
10361,rahunga,1.044454582335589e-06
10362,udha,2.6902618029856083e-07
10363,ullu,3.528990482739945e-06
10364,oke,2.231334789535122e-06
10365,shivsena,8.070785408956824e-07
10366,valo,1.487556526356748e-06
10367,ncp,1.7407576372259819e-07
10368,cheej,7.596033326077012e-07
10369,oss,1.5144591443866041e-05
10370,paras,4.605095203934188e-06
10371,remain,4.589270134504861e-07
10372,tatti,3.212489094153403e-06
10373,factor,9.178540269009722e-07
10374,baccha,2.215509720105795e-06
10375,yese,7.279531937490469e-07
10376,bolega,3.212489094153403e-06
10377,ehen,2.247159858964449e-06
10378,abko,4.098692982195721e-06
10379,forget,1.772407776084636e-06
10380,aharashtra,7.089631104338544e-06
10381,kregi,1.2027052766288601e-06
10382,tlb,4.367719162494281e-06
10383,irf,1.1852977002566004e-05
10384,hukla,2.2519073797932472e-05
10385,ven,1.756582706655309e-06
10386,khaye,1.0634446656507816e-05
10387,jabardasti,8.545537491836638e-07
10388,eply,2.7060868724149352e-06
10389,puta,4.43101944021159e-07
10390,ollow,1.0492021031643871e-05
10391,kariye,2.7535620807029165e-06
10392,ikas,3.7980166630385056e-06
10393,koh,1.0080569226481367e-05
10394,dusre,7.865059506375572e-06
10395,ahai,1.7407576372259819e-07
10396,et,9.827368115612134e-06
10397,evoleena,6.646529160317385e-07
10398,ello,5.222272911677945e-06
10399,dalli,2.215509720105795e-07
10400,era,0.00016948649358809333
10401,karengay,2.373760414399066e-07
10402,bv,5.380523605971217e-07
10403,gandi,1.9116683870627144e-05
10404,boly,5.855275688851029e-07
10405,heee,1.899008331519253e-07
10406,og,1.1884627141424658e-05
10407,ekh,1.1014248322811666e-05
10408,akkian,3.4815152744519637e-07
10409,spam,1.1394049989115516e-06
10410,trend,1.422673741696507e-05
10411,emoji,4.953246731379385e-06
10412,adkiyo,2.6902618029856083e-07
10413,chodne,6.013526383144301e-07
10414,banenge,4.747520828798132e-07
10415,matt,1.4084311792101125e-06
10416,cuz,7.912534714663554e-07
10417,baaki,8.086610478386152e-06
10418,lease,1.22011285300112e-05
10419,reservation,1.6299821512206921e-06
10420,ook,2.6427865946976267e-06
10421,itno,2.848512497278879e-07
10422,tt,6.488278466024114e-07
10423,chutiyapa,2.6269615252683e-06
10424,marathi,6.488278466024114e-07
10425,ashutosh,3.3232645801586924e-07
10426,khosa,2.848512497278879e-07
10427,kejriwal,3.4815152744519634e-06
10428,muh,1.4021011514383817e-05
10429,hakt,3.3232645801586923e-06
10430,hq,1.899008331519253e-07
10431,sk,5.380523605971217e-06
10432,uko,6.804779854610656e-07
10433,sko,1.3704510125797276e-05
10434,ujy,2.120559303529832e-06
10435,rre,9.099414921863087e-06
10436,vale,3.544815552169272e-06
10437,mandir,4.568697544246736e-05
10438,including,5.380523605971217e-07
10439,idharth,1.6679623178510772e-05
10440,ashami,5.348873467112562e-06
10441,toote,5.855275688851029e-07
10442,idnaaz,2.1838595812471407e-06
10443,horahe,6.646529160317385e-07
10444,erojgar,2.373760414399066e-07
10445,berojgar,2.801037288990898e-06
10446,rahenge,6.250902424584207e-06
10447,panti,2.6902618029856083e-07
10448,indagi,1.7075249914243947e-05
10449,berozgar,9.020289574716451e-07
10450,hojate,9.336790963302994e-07
10451,sleeping,1.060279651764916e-06
10452,admi,7.738458950940956e-06
10453,ishu,6.804779854610656e-07
10454,found,6.045176522002955e-06
10455,mule,1.8040579149432902e-06
10456,pne,1.7360101163971836e-05
10457,kela,1.2391029363163124e-05
10458,jankar,3.1650138858654217e-07
10459,ladka,3.7821915936091788e-06
10460,leke,1.8689406996035313e-05
10461,chalane,1.3451309014928042e-06
10462,prayas,1.4242562486394395e-07
10463,tiktok,1.3926061097807855e-06
10464,ut,3.657173545117494e-05
10465,want,8.434762005831348e-06
10466,effects,4.589270134504861e-07
10467,drugs,3.956267357331777e-07
10468,aras,6.963030548903927e-06
10469,benefit,3.956267357331777e-07
10470,ola,8.229036103250096e-06
10471,humny,1.899008331519253e-07
10472,lgaya,7.912534714663554e-07
10473,chorta,3.798016663038506e-07
10474,via,1.3941886167237182e-05
10475,dick,3.3232645801586924e-07
10476,tumse,9.273490685585685e-06
10477,adnavis,5.855275688851029e-07
10478,od,1.077687228137176e-05
10479,akki,1.2976556932048227e-06
10480,kan,1.930658470377907e-06
10481,fanbase,3.956267357331777e-07
10482,kissi,7.896709645234227e-06
10483,kata,6.409153118877479e-06
10484,wahiyat,1.2818306237754957e-06
10485,paglo,2.6902618029856083e-07
10486,ommon,4.905771523091403e-07
10487,maharashtra,1.4084311792101125e-06
10488,iberal,3.798016663038506e-07
10489,olitical,7.596033326077012e-07
10490,rama,1.1868802071995331e-06
10491,ene,7.469432770642395e-06
10492,sabse,1.5271191999300658e-05
10493,dekhke,4.272768745918319e-06
10494,twit,1.0761047211942433e-06
10495,trong,2.2788099978231033e-06
10496,tok,1.3926061097807855e-06
10497,samajhne,8.229036103250096e-07
10498,bachcho,1.6141570817913649e-06
10499,nautanki,2.199684650676468e-06
10500,arah,6.459793341051325e-05
10501,ega,5.855275688851029e-07
10502,pawar,3.798016663038506e-07
10503,formula,4.146168190483702e-06
10504,pattern,2.532011108692337e-07
10505,jaate,1.3672859986938621e-05
10506,fans,1.734427609454251e-05
10507,gr,8.798738602705872e-06
10508,extension,6.488278466024114e-07
10509,msla,6.963030548903927e-07
10510,oore,3.956267357331777e-07
10511,hivaji,2.373760414399066e-07
10512,firte,4.114518051625048e-07
10513,north,2.6269615252683e-06
10514,piche,6.725654507464021e-06
10515,panga,1.6774573595086734e-06
10516,ardasht,1.3451309014928042e-06
10517,serf,2.532011108692337e-07
10518,lazim,9.479216588166937e-06
10519,atlb,1.2501804849168414e-06
10520,snow,3.1966640247240757e-06
10521,krskte,1.5825069429327108e-07
10522,snaps,1.0919297906235703e-06
10523,ahaan,2.4528857615457016e-06
10524,lenge,8.956989296999142e-06
10525,husan,1.772407776084636e-06
10526,eason,9.969793740476078e-07
10527,pre,3.7347163853211975e-06
10528,ujh,2.7377370112735897e-06
10529,ssi,2.120559303529832e-06
10530,ujhse,2.4054105532577203e-06
10531,bade,1.4036836583813143e-05
10532,krogi,4.43101944021159e-07
10533,ske,9.051939713575106e-06
10534,oun,4.383544231923609e-06
10535,hamoshi,5.064022217384674e-07
10536,hir,2.1363843729591593e-05
10537,rti,2.975113052713496e-06
10538,aaz,3.233061684411528e-05
10539,krenge,2.5636612475509914e-06
10540,ilaj,2.6269615252683e-06
10541,il,6.418648160535074e-05
10542,huta,1.6616322900793462e-06
10543,paenge,2.057259025812524e-07
10544,parega,1.0761047211942433e-06
10545,nahee,2.51618603926301e-06
10546,azak,9.969793740476077e-06
10547,arh,4.747520828798132e-07
10548,alki,4.589270134504861e-07
10549,sii,2.088909164671178e-06
10550,jp,6.314202702301516e-06
10551,virodh,2.674436733556281e-06
10552,karungi,2.231334789535122e-06
10553,aapi,7.912534714663554e-07
10554,ankhon,2.120559303529832e-06
10555,gle,8.229036103250096e-07
10556,karoge,7.960009922951534e-06
10557,jangal,2.057259025812524e-07
10558,raj,3.82966680189716e-06
10559,awani,1.899008331519253e-07
10560,hut,6.250902424584207e-06
10561,kk,3.956267357331777e-06
10562,agini,2.6902618029856083e-07
10563,ahaha,3.123868705349171e-05
10564,mazon,1.1710551377702059e-06
10565,bisti,5.222272911677945e-07
10566,aro,2.8184448653631577e-05
10567,pko,9.922318532188096e-06
10568,himat,1.471731456927421e-06
10569,dukhta,3.956267357331777e-07
10570,reedom,4.905771523091403e-07
10571,speech,4.510144787358226e-06
10572,seekho,1.3767810403514583e-06
10573,mona,3.1650138858654217e-07
10574,troll,5.475474022547179e-06
10575,hooo,1.3926061097807855e-06
10576,headache,3.798016663038506e-07
10577,bhr,9.178540269009722e-07
10578,aorat,1.2660055543461685e-07
10579,hora,5.443823883688525e-06
10580,maina,3.4815152744519637e-07
10581,ein,2.6063889350101746e-05
10582,lock,7.421957562354413e-06
10583,crazy,9.653292351889535e-07
10584,rice,2.009783817524543e-06
10585,asla,7.754284020370283e-07
10586,tumhaara,2.215509720105795e-07
10587,yu,1.5872544637615087e-05
10588,ndian,1.1852977002566004e-05
10589,ncle,3.0225882610014774e-06
10590,ard,4.842471245374095e-06
10591,eda,4.636745342792843e-06
10592,nou,2.6427865946976267e-06
10593,atri,2.215509720105795e-07
10594,courts,4.747520828798132e-07
10595,jaati,1.0302120198491946e-05
10596,hsi,8.070785408956824e-07
10597,doc,6.488278466024114e-07
10598,ann,2.816862358420225e-06
10599,shok,1.1235799294822246e-06
10600,anton,2.073084095241851e-06
10601,chacha,5.6986075015006915e-05
10602,akwas,1.1552300683408789e-06
10603,wishes,3.3390896495880196e-06
10604,karoo,1.044454582335589e-06
10605,witter,2.307295122795892e-05
10606,example,2.073084095241851e-06
10607,hink,6.804779854610656e-07
10608,hanel,2.373760414399066e-07
10609,insult,1.7407576372259817e-06
10610,arkat,2.057259025812524e-07
10611,samjhaye,1.4400813180687668e-06
10612,tni,1.9828811994946864e-05
10613,bviously,7.121281243197199e-07
10614,ingle,2.8801626361375335e-06
10615,other,5.348873467112562e-06
10616,urad,6.646529160317385e-07
10617,tunnel,5.380523605971217e-07
10618,ation,4.763345898227459e-06
10619,ith,1.077687228137176e-05
10620,rrr,5.538774300264488e-07
10621,hane,8.545537491836638e-07
10622,pir,1.772407776084636e-06
10623,uck,2.1363843729591594e-06
10624,krli,4.114518051625048e-07
10625,thory,2.6902618029856083e-07
10626,hogyi,1.8515331232312715e-06
10627,ewajah,2.6902618029856083e-07
10628,dushmani,1.6014970262479033e-05
10629,jaao,4.051217773907739e-06
10630,arna,1.5935844915332396e-05
10631,sekho,2.848512497278879e-07
10632,chawal,1.7993103941144922e-05
10633,ibi,2.073084095241851e-06
10634,auron,4.272768745918319e-07
10635,aaplogo,3.6397659687452345e-07
10636,trolling,1.3926061097807855e-06
10637,dalta,8.672138047271256e-06
10638,few,1.8198829843726172e-06
10639,mujhse,6.804779854610656e-06
10640,nuqsan,1.5825069429327108e-06
10641,saktey,9.653292351889535e-07
10642,stopped,6.013526383144301e-07
10643,watching,3.1491888164360944e-06
10644,jhagda,8.86203888042318e-07
10645,baahar,7.754284020370283e-07
10646,worse,6.963030548903927e-07
10647,ahahahaha,6.23507735515488e-06
10648,pure,7.374482354066432e-06
10649,oshish,2.5953113864096454e-06
10650,ekn,2.215509720105795e-07
10651,krney,3.0067631915721504e-07
10652,hukra,2.215509720105795e-07
10653,ahafi,1.4242562486394395e-07
10654,hazraat,1.3736160264655928e-05
10655,jobs,8.387286797543367e-07
10656,cut,3.7505414547505243e-06
10657,lagny,2.373760414399066e-07
10658,naheen,1.5666818735033836e-06
10659,kerty,9.811543046182805e-07
10660,echara,8.925339158140488e-06
10661,afi,9.811543046182806e-06
10662,uz,3.6397659687452345e-07
10663,tuk,1.028629512906262e-06
10664,kerain,4.905771523091403e-07
10665,osla,1.9781336786658883e-06
10666,ngineer,5.855275688851029e-07
10667,bhalu,8.86203888042318e-07
10668,loge,3.212489094153403e-06
10669,adle,2.6902618029856083e-07
10670,ustice,4.9848968702380385e-06
10671,ilkul,1.7407576372259817e-05
10672,onions,1.6299821512206921e-06
10673,att,3.908792149043796e-06
10674,ubelight,4.747520828798132e-07
10675,yarrr,6.646529160317385e-07
10676,deleted,5.538774300264488e-07
10677,padega,1.0001443879334731e-05
10678,baarish,2.1838595812471407e-06
10679,rukne,3.798016663038506e-07
10680,gairat,2.057259025812524e-07
10681,qatl,1.1552300683408789e-06
10682,clear,1.4954690610714116e-05
